번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어,Unnamed: 7
649,1,2017,측면,단어,KETI_SL_0000000649.MP4,범람,
1059,2,2017,정면,단어,KETI_SL_0000001059.MP4,범람,
1478,2,2017,측면,단어,KETI_SL_0000001478.MP4,범람,
1815,3,2017,정면,단어,KETI_SL_0000001815.MP4,범람,
2234,3,2017,측면,단어,KETI_SL_0000002234.MP4,범람,
2744,4,2017,정면,단어,KETI_SL_0000002744.MP4,범람,
3163,4,2017,측면,단어,KETI_SL_0000003163.MP4,범람,
3572,5,2017,정면,단어,KETI_SL_0000003572.MP4,범람,
3993,5,2017,측면,단어,KETI_SL_0000003993.MP4,범람,
4418,6,2017,정면,단어,KETI_SL_0000004418.MP4,범람,
4840,6,2017,측면,단어,KETI_SL_0000004840.MP4,범람,
5256,7,2017,정면,단어,KETI_SL_0000005256.MP4,범람,
5672,7,2017,측면,단어,KETI_SL_0000005672.MP4,범람,
6096,8,2017,정면,단어,KETI_SL_0000006096.MP4,범람,
6515,8,2017,측면,단어,KETI_SL_0000006515.MP4,범람,
6932,9,2017,정면,단어,KETI_SL_0000006932.MP4,범람,
7351,9,2017,측면,단어,KETI_SL_0000007351.MP4,범람,
7765,10,2017,정면,단어,KETI_SL_0000007765.MP4,범람,
8184,10,2017,측면,단어,KETI_SL_0000008184.MP4,범람,
229,1,2017,정면,단어,KETI_SL_0000000229.MP4,벌,
648,1,2017,측면,단어,KETI_SL_0000000648.MP4,벌,
1058,2,2017,정면,단어,KETI_SL_0000001058.MP4,벌,
1477,2,2017,측면,단어,KETI_SL_0000001477.MP4,벌,
1814,3,2017,정면,단어,KETI_SL_0000001814.MP4,벌,
2233,3,2017,측면,단어,KETI_SL_0000002233.MP4,벌,
2743,4,2017,정면,단어,KETI_SL_0000002743.MP4,벌,
3162,4,2017,측면,단어,KETI_SL_0000003162.MP4,벌,
3571,5,2017,정면,단어,KETI_SL_0000003571.MP4,벌,
3992,5,2017,측면,단어,KETI_SL_0000003992.MP4,벌,
4417,6,2017,정면,단어,KETI_SL_0000004417.MP4,벌,
4839,6,2017,측면,단어,KETI_SL_0000004839.MP4,벌,
5255,7,2017,정면,단어,KETI_SL_0000005255.MP4,벌,
5671,7,2017,측면,단어,KETI_SL_0000005671.MP4,벌,
6095,8,2017,정면,단어,KETI_SL_0000006095.MP4,벌,
6514,8,2017,측면,단어,KETI_SL_0000006514.MP4,벌,
6931,9,2017,정면,단어,KETI_SL_0000006931.MP4,벌,
7350,9,2017,측면,단어,KETI_SL_0000007350.MP4,벌,
7764,10,2017,정면,단어,KETI_SL_0000007764.MP4,벌,
8183,10,2017,측면,단어,KETI_SL_0000008183.MP4,벌,
228,1,2017,정면,단어,KETI_SL_0000000228.MP4,뱀,
647,1,2017,측면,단어,KETI_SL_0000000647.MP4,뱀,
1057,2,2017,정면,단어,KETI_SL_0000001057.MP4,뱀,
1476,2,2017,측면,단어,KETI_SL_0000001476.MP4,뱀,
1813,3,2017,정면,단어,KETI_SL_0000001813.MP4,뱀,
2232,3,2017,측면,단어,KETI_SL_0000002232.MP4,뱀,
2742,4,2017,정면,단어,KETI_SL_0000002742.MP4,뱀,
3161,4,2017,측면,단어,KETI_SL_0000003161.MP4,뱀,
3570,5,2017,정면,단어,KETI_SL_0000003570.MP4,뱀,
3991,5,2017,측면,단어,KETI_SL_0000003991.MP4,뱀,
4416,6,2017,정면,단어,KETI_SL_0000004416.MP4,뱀,
4838,6,2017,측면,단어,KETI_SL_0000004838.MP4,뱀,
5254,7,2017,정면,단어,KETI_SL_0000005254.MP4,뱀,
5670,7,2017,측면,단어,KETI_SL_0000005670.MP4,뱀,
6094,8,2017,정면,단어,KETI_SL_0000006094.MP4,뱀,
6513,8,2017,측면,단어,KETI_SL_0000006513.MP4,뱀,
6930,9,2017,정면,단어,KETI_SL_0000006930.MP4,뱀,
7349,9,2017,측면,단어,KETI_SL_0000007349.MP4,뱀,
7763,10,2017,정면,단어,KETI_SL_0000007763.MP4,뱀,
8182,10,2017,측면,단어,KETI_SL_0000008182.MP4,뱀,
227,1,2017,정면,단어,KETI_SL_0000000227.MP4,배고프다,
646,1,2017,측면,단어,KETI_SL_0000000646.MP4,배고프다,
1056,2,2017,정면,단어,KETI_SL_0000001056.MP4,배고프다,
1475,2,2017,측면,단어,KETI_SL_0000001475.MP4,배고프다,
1812,3,2017,정면,단어,KETI_SL_0000001812.MP4,배고프다,
2231,3,2017,측면,단어,KETI_SL_0000002231.MP4,배고프다,
2741,4,2017,정면,단어,KETI_SL_0000002741.MP4,배고프다,
3160,4,2017,측면,단어,KETI_SL_0000003160.MP4,배고프다,
3569,5,2017,정면,단어,KETI_SL_0000003569.MP4,배고프다,
3990,5,2017,측면,단어,KETI_SL_0000003990.MP4,배고프다,
4415,6,2017,정면,단어,KETI_SL_0000004415.MP4,배고프다,
4827,6,2017,측면,단어,KETI_SL_0000004827.MP4,배고프다,
5253,7,2017,정면,단어,KETI_SL_0000005253.MP4,배고프다,
5669,7,2017,측면,단어,KETI_SL_0000005669.MP4,배고프다,
6093,8,2017,정면,단어,KETI_SL_0000006093.MP4,배고프다,
6512,8,2017,측면,단어,KETI_SL_0000006512.MP4,배고프다,
6929,9,2017,정면,단어,KETI_SL_0000006929.MP4,배고프다,
7348,9,2017,측면,단어,KETI_SL_0000007348.MP4,배고프다,
7762,10,2017,정면,단어,KETI_SL_0000007762.MP4,배고프다,
8181,10,2017,측면,단어,KETI_SL_0000008181.MP4,배고프다,
8396,1,2017,정면,문장,KETI_SL_0000008396.MP4,배가 침몰하고 있어요,
8501,1,2017,측면,문장,KETI_SL_0000008501.MP4,배가 침몰하고 있어요,
8606,2,2017,정면,문장,KETI_SL_0000008606.MP4,배가 침몰하고 있어요,
8711,2,2017,측면,문장,KETI_SL_0000008711.MP4,배가 침몰하고 있어요,
8816,3,2017,정면,문장,KETI_SL_0000008816.MP4,배가 침몰하고 있어요,
8921,3,2017,측면,문장,KETI_SL_0000008921.MP4,배가 침몰하고 있어요,
9026,4,2017,정면,문장,KETI_SL_0000009026.MP4,배가 침몰하고 있어요,
9131,4,2017,측면,문장,KETI_SL_0000009131.MP4,배가 침몰하고 있어요,
9236,5,2017,정면,문장,KETI_SL_0000009236.MP4,배가 침몰하고 있어요,
9341,5,2017,측면,문장,KETI_SL_0000009341.MP4,배가 침몰하고 있어요,
9446,6,2017,정면,문장,KETI_SL_0000009446.MP4,배가 침몰하고 있어요,
9550,6,2017,측면,문장,KETI_SL_0000009550.MP4,배가 침몰하고 있어요,
9656,7,2017,정면,문장,KETI_SL_0000009656.MP4,배가 침몰하고 있어요,
9761,7,2017,측면,문장,KETI_SL_0000009761.MP4,배가 침몰하고 있어요,
9866,8,2017,정면,문장,KETI_SL_0000009866.MP4,배가 침몰하고 있어요,
9971,8,2017,측면,문장,KETI_SL_0000009971.MP4,배가 침몰하고 있어요,
10076,9,2017,정면,문장,KETI_SL_0000010076.MP4,배가 침몰하고 있어요,
10181,9,2017,측면,문장,KETI_SL_0000010181.MP4,배가 침몰하고 있어요,
10286,10,2017,정면,문장,KETI_SL_0000010286.MP4,배가 침몰하고 있어요,
10391,10,2017,측면,문장,KETI_SL_0000010391.MP4,배가 침몰하고 있어요,
225,1,2017,정면,단어,KETI_SL_0000000225.MP4,배,
644,1,2017,측면,단어,KETI_SL_0000000644.MP4,배,
1055,2,2017,정면,단어,KETI_SL_0000001055.MP4,배,
1474,2,2017,측면,단어,KETI_SL_0000001474.MP4,배,
1810,3,2017,정면,단어,KETI_SL_0000001810.MP4,배,
2229,3,2017,측면,단어,KETI_SL_0000002229.MP4,배,
2739,4,2017,정면,단어,KETI_SL_0000002739.MP4,배,
3158,4,2017,측면,단어,KETI_SL_0000003158.MP4,배,
3568,5,2017,정면,단어,KETI_SL_0000003568.MP4,배,
3989,5,2017,측면,단어,KETI_SL_0000003989.MP4,배,
4413,6,2017,정면,단어,KETI_SL_0000004413.MP4,배,
4826,6,2017,측면,단어,KETI_SL_0000004826.MP4,배,
5251,7,2017,정면,단어,KETI_SL_0000005251.MP4,배,
5667,7,2017,측면,단어,KETI_SL_0000005667.MP4,배,
6091,8,2017,정면,단어,KETI_SL_0000006091.MP4,배,
6510,8,2017,측면,단어,KETI_SL_0000006510.MP4,배,
6927,9,2017,정면,단어,KETI_SL_0000006927.MP4,배,
7346,9,2017,측면,단어,KETI_SL_0000007346.MP4,배,
7761,10,2017,정면,단어,KETI_SL_0000007761.MP4,배,
8180,10,2017,측면,단어,KETI_SL_0000008180.MP4,배,
224,1,2017,정면,단어,KETI_SL_0000000224.MP4,밭,
643,1,2017,측면,단어,KETI_SL_0000000643.MP4,밭,
1054,2,2017,정면,단어,KETI_SL_0000001054.MP4,밭,
1473,2,2017,측면,단어,KETI_SL_0000001473.MP4,밭,
1809,3,2017,정면,단어,KETI_SL_0000001809.MP4,밭,
2228,3,2017,측면,단어,KETI_SL_0000002228.MP4,밭,
2738,4,2017,정면,단어,KETI_SL_0000002738.MP4,밭,
3157,4,2017,측면,단어,KETI_SL_0000003157.MP4,밭,
3567,5,2017,정면,단어,KETI_SL_0000003567.MP4,밭,
3988,5,2017,측면,단어,KETI_SL_0000003988.MP4,밭,
4412,6,2017,정면,단어,KETI_SL_0000004412.MP4,밭,
4825,6,2017,측면,단어,KETI_SL_0000004825.MP4,밭,
5250,7,2017,정면,단어,KETI_SL_0000005250.MP4,밭,
5666,7,2017,측면,단어,KETI_SL_0000005666.MP4,밭,
6090,8,2017,정면,단어,KETI_SL_0000006090.MP4,밭,
6509,8,2017,측면,단어,KETI_SL_0000006509.MP4,밭,
6926,9,2017,정면,단어,KETI_SL_0000006926.MP4,밭,
7345,9,2017,측면,단어,KETI_SL_0000007345.MP4,밭,
7760,10,2017,정면,단어,KETI_SL_0000007760.MP4,밭,
8179,10,2017,측면,단어,KETI_SL_0000008179.MP4,밭,
223,1,2017,정면,단어,KETI_SL_0000000223.MP4,방망이,
642,1,2017,측면,단어,KETI_SL_0000000642.MP4,방망이,
1053,2,2017,정면,단어,KETI_SL_0000001053.MP4,방망이,
1472,2,2017,측면,단어,KETI_SL_0000001472.MP4,방망이,
1808,3,2017,정면,단어,KETI_SL_0000001808.MP4,방망이,
2227,3,2017,측면,단어,KETI_SL_0000002227.MP4,방망이,
2737,4,2017,정면,단어,KETI_SL_0000002737.MP4,방망이,
3156,4,2017,측면,단어,KETI_SL_0000003156.MP4,방망이,
3566,5,2017,정면,단어,KETI_SL_0000003566.MP4,방망이,
3987,5,2017,측면,단어,KETI_SL_0000003987.MP4,방망이,
4411,6,2017,정면,단어,KETI_SL_0000004411.MP4,방망이,
4834,6,2017,측면,단어,KETI_SL_0000004834.MP4,방망이,
5249,7,2017,정면,단어,KETI_SL_0000005249.MP4,방망이,
5665,7,2017,측면,단어,KETI_SL_0000005665.MP4,방망이,
6089,8,2017,정면,단어,KETI_SL_0000006089.MP4,방망이,
6508,8,2017,측면,단어,KETI_SL_0000006508.MP4,방망이,
6925,9,2017,정면,단어,KETI_SL_0000006925.MP4,방망이,
7344,9,2017,측면,단어,KETI_SL_0000007344.MP4,방망이,
7759,10,2017,정면,단어,KETI_SL_0000007759.MP4,방망이,
8178,10,2017,측면,단어,KETI_SL_0000008178.MP4,방망이,
222,1,2017,정면,단어,KETI_SL_0000000222.MP4,발작,
641,1,2017,측면,단어,KETI_SL_0000000641.MP4,발작,
1052,2,2017,정면,단어,KETI_SL_0000001052.MP4,발작,
1471,2,2017,측면,단어,KETI_SL_0000001471.MP4,발작,
1807,3,2017,정면,단어,KETI_SL_0000001807.MP4,발작,
2226,3,2017,측면,단어,KETI_SL_0000002226.MP4,발작,
2736,4,2017,정면,단어,KETI_SL_0000002736.MP4,발작,
3155,4,2017,측면,단어,KETI_SL_0000003155.MP4,발작,
3565,5,2017,정면,단어,KETI_SL_0000003565.MP4,발작,
3986,5,2017,측면,단어,KETI_SL_0000003986.MP4,발작,
4410,6,2017,정면,단어,KETI_SL_0000004410.MP4,발작,
4832,6,2017,측면,단어,KETI_SL_0000004832.MP4,발작,
5248,7,2017,정면,단어,KETI_SL_0000005248.MP4,발작,
5664,7,2017,측면,단어,KETI_SL_0000005664.MP4,발작,
6088,8,2017,정면,단어,KETI_SL_0000006088.MP4,발작,
6507,8,2017,측면,단어,KETI_SL_0000006507.MP4,발작,
6924,9,2017,정면,단어,KETI_SL_0000006924.MP4,발작,
7343,9,2017,측면,단어,KETI_SL_0000007343.MP4,발작,
7758,10,2017,정면,단어,KETI_SL_0000007758.MP4,발작,
8177,10,2017,측면,단어,KETI_SL_0000008177.MP4,발작,
8478,1,2017,정면,문장,KETI_SL_0000008478.MP4,발목을 접질렀어요,
8583,1,2017,측면,문장,KETI_SL_0000008583.MP4,발목을 접질렀어요,
8688,2,2017,정면,문장,KETI_SL_0000008688.MP4,발목을 접질렀어요,
8793,2,2017,측면,문장,KETI_SL_0000008793.MP4,발목을 접질렀어요,
8898,3,2017,정면,문장,KETI_SL_0000008898.MP4,발목을 접질렀어요,
9003,3,2017,측면,문장,KETI_SL_0000009003.MP4,발목을 접질렀어요,
9108,4,2017,정면,문장,KETI_SL_0000009108.MP4,발목을 접질렀어요,
9213,4,2017,측면,문장,KETI_SL_0000009213.MP4,발목을 접질렀어요,
9318,5,2017,정면,문장,KETI_SL_0000009318.MP4,발목을 접질렀어요,
9423,5,2017,측면,문장,KETI_SL_0000009423.MP4,발목을 접질렀어요,
9528,6,2017,정면,문장,KETI_SL_0000009528.MP4,발목을 접질렀어요,
9632,6,2017,측면,문장,KETI_SL_0000009632.MP4,발목을 접질렀어요,
9738,7,2017,정면,문장,KETI_SL_0000009738.MP4,발목을 접질렀어요,
9843,7,2017,측면,문장,KETI_SL_0000009843.MP4,발목을 접질렀어요,
9948,8,2017,정면,문장,KETI_SL_0000009948.MP4,발목을 접질렀어요,
10053,8,2017,측면,문장,KETI_SL_0000010053.MP4,발목을 접질렀어요,
10158,9,2017,정면,문장,KETI_SL_0000010158.MP4,발목을 접질렀어요,
10263,9,2017,측면,문장,KETI_SL_0000010263.MP4,발목을 접질렀어요,
10368,10,2017,정면,문장,KETI_SL_0000010368.MP4,발목을 접질렀어요,
10473,10,2017,측면,문장,KETI_SL_0000010473.MP4,발목을 접질렀어요,
221,1,2017,정면,단어,KETI_SL_0000000221.MP4,발목,
640,1,2017,측면,단어,KETI_SL_0000000640.MP4,발목,
1051,2,2017,정면,단어,KETI_SL_0000001051.MP4,발목,
1470,2,2017,측면,단어,KETI_SL_0000001470.MP4,발목,
1806,3,2017,정면,단어,KETI_SL_0000001806.MP4,발목,
2225,3,2017,측면,단어,KETI_SL_0000002225.MP4,발목,
2735,4,2017,정면,단어,KETI_SL_0000002735.MP4,발목,
3154,4,2017,측면,단어,KETI_SL_0000003154.MP4,발목,
3564,5,2017,정면,단어,KETI_SL_0000003564.MP4,발목,
3985,5,2017,측면,단어,KETI_SL_0000003985.MP4,발목,
4409,6,2017,정면,단어,KETI_SL_0000004409.MP4,발목,
4831,6,2017,측면,단어,KETI_SL_0000004831.MP4,발목,
5247,7,2017,정면,단어,KETI_SL_0000005247.MP4,발목,
5663,7,2017,측면,단어,KETI_SL_0000005663.MP4,발목,
6087,8,2017,정면,단어,KETI_SL_0000006087.MP4,발목,
6506,8,2017,측면,단어,KETI_SL_0000006506.MP4,발목,
6923,9,2017,정면,단어,KETI_SL_0000006923.MP4,발목,
7342,9,2017,측면,단어,KETI_SL_0000007342.MP4,발목,
7757,10,2017,정면,단어,KETI_SL_0000007757.MP4,발목,
8176,10,2017,측면,단어,KETI_SL_0000008176.MP4,발목,
220,1,2017,정면,단어,KETI_SL_0000000220.MP4,발가락,
639,1,2017,측면,단어,KETI_SL_0000000639.MP4,발가락,
1050,2,2017,정면,단어,KETI_SL_0000001050.MP4,발가락,
1469,2,2017,측면,단어,KETI_SL_0000001469.MP4,발가락,
1805,3,2017,정면,단어,KETI_SL_0000001805.MP4,발가락,
2224,3,2017,측면,단어,KETI_SL_0000002224.MP4,발가락,
2734,4,2017,정면,단어,KETI_SL_0000002734.MP4,발가락,
3153,4,2017,측면,단어,KETI_SL_0000003153.MP4,발가락,
3563,5,2017,정면,단어,KETI_SL_0000003563.MP4,발가락,
3984,5,2017,측면,단어,KETI_SL_0000003984.MP4,발가락,
4408,6,2017,정면,단어,KETI_SL_0000004408.MP4,발가락,
4830,6,2017,측면,단어,KETI_SL_0000004830.MP4,발가락,
5246,7,2017,정면,단어,KETI_SL_0000005246.MP4,발가락,
5662,7,2017,측면,단어,KETI_SL_0000005662.MP4,발가락,
6086,8,2017,정면,단어,KETI_SL_0000006086.MP4,발가락,
6505,8,2017,측면,단어,KETI_SL_0000006505.MP4,발가락,
6922,9,2017,정면,단어,KETI_SL_0000006922.MP4,발가락,
7341,9,2017,측면,단어,KETI_SL_0000007341.MP4,발가락,
7756,10,2017,정면,단어,KETI_SL_0000007756.MP4,발가락,
8175,10,2017,측면,단어,KETI_SL_0000008175.MP4,발가락,
219,1,2017,정면,단어,KETI_SL_0000000219.MP4,발,
638,1,2017,측면,단어,KETI_SL_0000000638.MP4,발,
1049,2,2017,정면,단어,KETI_SL_0000001049.MP4,발,
1468,2,2017,측면,단어,KETI_SL_0000001468.MP4,발,
1804,3,2017,정면,단어,KETI_SL_0000001804.MP4,발,
2223,3,2017,측면,단어,KETI_SL_0000002223.MP4,발,
2733,4,2017,정면,단어,KETI_SL_0000002733.MP4,발,
3152,4,2017,측면,단어,KETI_SL_0000003152.MP4,발,
3562,5,2017,정면,단어,KETI_SL_0000003562.MP4,발,
3983,5,2017,측면,단어,KETI_SL_0000003983.MP4,발,
4407,6,2017,정면,단어,KETI_SL_0000004407.MP4,발,
4829,6,2017,측면,단어,KETI_SL_0000004829.MP4,발,
5245,7,2017,정면,단어,KETI_SL_0000005245.MP4,발,
5661,7,2017,측면,단어,KETI_SL_0000005661.MP4,발,
6085,8,2017,정면,단어,KETI_SL_0000006085.MP4,발,
6504,8,2017,측면,단어,KETI_SL_0000006504.MP4,발,
6921,9,2017,정면,단어,KETI_SL_0000006921.MP4,발,
7340,9,2017,측면,단어,KETI_SL_0000007340.MP4,발,
7755,10,2017,정면,단어,KETI_SL_0000007755.MP4,발,
8174,10,2017,측면,단어,KETI_SL_0000008174.MP4,발,
218,1,2017,정면,단어,KETI_SL_0000000218.MP4,반점생기다,
637,1,2017,측면,단어,KETI_SL_0000000637.MP4,반점생기다,
1048,2,2017,정면,단어,KETI_SL_0000001048.MP4,반점생기다,
1467,2,2017,측면,단어,KETI_SL_0000001467.MP4,반점생기다,
1803,3,2017,정면,단어,KETI_SL_0000001803.MP4,반점생기다,
2222,3,2017,측면,단어,KETI_SL_0000002222.MP4,반점생기다,
2732,4,2017,정면,단어,KETI_SL_0000002732.MP4,반점생기다,
3151,4,2017,측면,단어,KETI_SL_0000003151.MP4,반점생기다,
3561,5,2017,정면,단어,KETI_SL_0000003561.MP4,반점생기다,
3982,5,2017,측면,단어,KETI_SL_0000003982.MP4,반점생기다,
4406,6,2017,정면,단어,KETI_SL_0000004406.MP4,반점생기다,
4828,6,2017,측면,단어,KETI_SL_0000004828.MP4,반점생기다,
5244,7,2017,정면,단어,KETI_SL_0000005244.MP4,반점생기다,
5660,7,2017,측면,단어,KETI_SL_0000005660.MP4,반점생기다,
6084,8,2017,정면,단어,KETI_SL_0000006084.MP4,반점생기다,
6503,8,2017,측면,단어,KETI_SL_0000006503.MP4,반점생기다,
6920,9,2017,정면,단어,KETI_SL_0000006920.MP4,반점생기다,
7339,9,2017,측면,단어,KETI_SL_0000007339.MP4,반점생기다,
7754,10,2017,정면,단어,KETI_SL_0000007754.MP4,반점생기다,
8173,10,2017,측면,단어,KETI_SL_0000008173.MP4,반점생기다,
8474,1,2017,정면,문장,KETI_SL_0000008474.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8579,1,2017,측면,문장,KETI_SL_0000008579.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8684,2,2017,정면,문장,KETI_SL_0000008684.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8789,2,2017,측면,문장,KETI_SL_0000008789.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8894,3,2017,정면,문장,KETI_SL_0000008894.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8999,3,2017,측면,문장,KETI_SL_0000008999.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9104,4,2017,정면,문장,KETI_SL_0000009104.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9209,4,2017,측면,문장,KETI_SL_0000009209.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9314,5,2017,정면,문장,KETI_SL_0000009314.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9419,5,2017,측면,문장,KETI_SL_0000009419.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9524,6,2017,정면,문장,KETI_SL_0000009524.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9628,6,2017,측면,문장,KETI_SL_0000009628.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9734,7,2017,정면,문장,KETI_SL_0000009734.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9839,7,2017,측면,문장,KETI_SL_0000009839.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
9944,8,2017,정면,문장,KETI_SL_0000009944.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
10049,8,2017,측면,문장,KETI_SL_0000010049.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
10154,9,2017,정면,문장,KETI_SL_0000010154.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
10259,9,2017,측면,문장,KETI_SL_0000010259.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
10364,10,2017,정면,문장,KETI_SL_0000010364.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
10469,10,2017,측면,문장,KETI_SL_0000010469.MP4,밖에 싸움이 났어요 경찰을 불러주세요,
8471,1,2017,정면,문장,KETI_SL_0000008471.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8576,1,2017,측면,문장,KETI_SL_0000008576.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8681,2,2017,정면,문장,KETI_SL_0000008681.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8786,2,2017,측면,문장,KETI_SL_0000008786.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8891,3,2017,정면,문장,KETI_SL_0000008891.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8996,3,2017,측면,문장,KETI_SL_0000008996.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9101,4,2017,정면,문장,KETI_SL_0000009101.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9206,4,2017,측면,문장,KETI_SL_0000009206.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9311,5,2017,정면,문장,KETI_SL_0000009311.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9416,5,2017,측면,문장,KETI_SL_0000009416.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9521,6,2017,정면,문장,KETI_SL_0000009521.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9625,6,2017,측면,문장,KETI_SL_0000009625.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9731,7,2017,정면,문장,KETI_SL_0000009731.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9836,7,2017,측면,문장,KETI_SL_0000009836.MP4,밖에 불이 났어요. 소방차를 불러주세요,
9941,8,2017,정면,문장,KETI_SL_0000009941.MP4,밖에 불이 났어요. 소방차를 불러주세요,
10046,8,2017,측면,문장,KETI_SL_0000010046.MP4,밖에 불이 났어요. 소방차를 불러주세요,
10151,9,2017,정면,문장,KETI_SL_0000010151.MP4,밖에 불이 났어요. 소방차를 불러주세요,
10256,9,2017,측면,문장,KETI_SL_0000010256.MP4,밖에 불이 났어요. 소방차를 불러주세요,
10361,10,2017,정면,문장,KETI_SL_0000010361.MP4,밖에 불이 났어요. 소방차를 불러주세요,
10466,10,2017,측면,문장,KETI_SL_0000010466.MP4,밖에 불이 났어요. 소방차를 불러주세요,
8472,1,2017,정면,문장,KETI_SL_0000008472.MP4,밖에 모르는 사람이 서성거려요,
